Matrix
"[[0.20872455113584443, 0.36549994588345025], [0.6203291278875039, 0.710797210797909]]"
"[[0.21563380619051487, 0.4488682703347272], [0.251094355027515, 0.32421679538338977]]"
"[[0.1570254853317633, 0.6331746184308923], [0.9714281363133346, 0.7462694975803701]]"
"[[0.7395159532023169, 0.6925240981385624], [0.7523717643594052, 0.3255449488410046]]"
"[[0.5991297825261449, 0.48367750010956934], [0.6913557358452124, 0.32118441363080596]]"
"[[0.7325840249850024, 0.001452464590206537], [0.0043668660899911504, 0.30501456415140005]]"
"[[0.2044312479748931, 0.8097502167460447], [0.6269900650522503, 0.4273056231372594]]"
"[[0.9023614517158524, 0.7045437901360677], [0.3778738167439911, 0.42828121850635026]]"
"[[0.8706572114864959, 0.42962564096099454], [0.5166310523120902, 0.07663714670658117]]"
"[[0.9803622910518064, 0.8554598655580992], [0.9249280850842057, 0.2692965484241643]]"
"[[0.5912818805325982, 0.8628602257713658], [0.2665584642393932, 0.717760680242012]]"
"[[0.9800705972314657, 0.186700318533481], [0.8056081642373241, 0.5643200222933171]]"
"[[0.10418106815071726, 0.38920624613278465], [0.29645302479262814, 0.4635199257911826]]"
"[[0.09971086273050422, 0.5954758551261204], [0.9075431434332989, 0.3722094734380774]]"
"[[0.7808330366391512, 0.9826408159887345], [0.6404027504793859, 0.32424483293070716]]"
"[[0.37221522824718356, 0.3486925954944322], [0.7295537652534877, 0.34734802408967513]]"
"[[0.18497102560719014, 0.6061524216239013], [0.20949778403536912, 0.45641973119459456]]"
"[[0.3020943097403703, 0.39986096033783536], [0.6982777336792694, 0.8028119054423049]]"
"[[0.630113643829488, 0.6621791172465374], [0.4605338817461555, 0.7561090888596664]]"
"[[0.17145515097622288, 0.7064837020086643], [0.7478753489118972, 0.13584356386592977]]"
"[[0.5106970778869013, 0.44255575995489993], [0.6766505160726134, 0.19120345211576362]]"
"[[0.9054042220245145, 0.7774061440936779], [0.4501316365572333, 0.9042836669969143]]"
"[[0.9215396510971401, 0.8276082165672887], [0.10523012172702506, 0.14898429205322117]]"
"[[0.4462232030914044, 0.36319485393441775], [0.8303661181083979, 0.6980635703291407]]"
"[[0.21570968334703045, 0.21463449010122693], [0.475968665613975, 0.8378677162228669]]"
"[[0.2372996648720287, 0.1920156206227498], [0.599228888626946, 0.8212030386437728]]"
"[[0.23290872639149485, 0.6010799827690193], [0.9078070578765661, 0.6090900518770244]]"
"[[0.9337206618160286, 0.27716719756575936], [0.09317887027300165, 0.8156243173725876]]"
"[[0.08864390622270957, 0.28545270372768294], [0.7156952550708587, 0.9242514047186294]]"
"[[0.31678934163066297, 0.021837153185721103], [0.23052822023127395, 0.2049506386747123]]"
"[[0.11080025074621047, 0.7402135262670613], [0.7886182194654161, 0.39239105950653885]]"
"[[0.18218761018310226, 0.35741061035717925], [0.9380325801266488, 0.5176377988961848]]"
"[[0.4711190552129618, 0.3450074316758378], [0.0761759151588044, 0.07289488838400271]]"
"[[0.5759673471688022, 0.8797791425016858], [0.19503015710980842, 0.07936954823626308]]"
"[[0.6887174345323156, 0.00400038544689163], [0.8361759825948992, 0.1369326941469643]]"
"[[0.6341180222236931, 0.5243634162613644], [0.7814645916690642, 0.9123085329506601]]"
"[[0.3732495892799865, 0.854537943360831], [0.3900593006196217, 0.4348080243318104]]"
"[[0.8091664678802047, 0.5237095403025667], [0.8234780866044111, 0.23764588044791557]]"
"[[0.5607815232256802, 0.3741684270190745], [0.031317882598949964, 0.7211104049172271]]"
"[[0.19845042318296635, 0.5371358874327322], [0.8601757105464869, 0.9516655538928922]]"
"[[0.9735484724306205, 0.33001629427613965], [0.4516791294241548, 0.2211136688596248]]"
"[[0.18246789269150354, 0.9710414363436369], [0.9914397174391829, 0.7870024857485124]]"
"[[0.27858172931921577, 0.6388439925841799], [0.012134554532538977, 0.3401422943032414]]"
"[[0.899837321409772, 0.1259968693084601], [0.1626918669341728, 0.2818269871302266]]"
"[[0.5983134525429644, 0.40058030748104934], [0.4545384020278296, 0.874806540752121]]"
"[[0.08084497043485239, 0.16007300031084282], [0.9638448776540012, 0.8946347975516644]]"
"[[0.9087142844200693, 0.5322078392286962], [0.9749774986934635, 0.6287871871708113]]"
"[[0.3694496765614125, 0.42041212807314265], [0.5861474595269031, 0.6638852174436376]]"
"[[0.5639730829893946, 0.24841545322210024], [0.7769933106888484, 0.4684312738120926]]"
"[[0.7944684211161125, 0.5512558062028362], [0.736061177818461, 0.39067930838844467]]"
"[[0.6144008075369033, 0.5613809509094633], [0.6322184095702401, 0.05089386618175551]]"
"[[0.6769126042992211, 0.050769309167960186], [0.33611640134443543, 0.8711144452390803]]"
"[[0.3364021754298907, 0.42189266020822735], [0.5200173231214936, 0.6285973725494602]]"
"[[0.7555495547650071, 0.015513568734647265], [0.3840109206304727, 0.9308272614689549]]"
"[[0.6169678794969431, 0.9338667056119823], [0.28517475894499034, 0.8287115623291861]]"
"[[0.6654782733904497, 0.9749856816725001], [0.4013584144451676, 0.6566386255055585]]"
"[[0.7474426770042479, 0.41385838792406915], [0.4963015822077729, 0.05465583530956952]]"
"[[0.8756702591633108, 0.06492059169341335], [0.8829741121697902, 0.4457215886581314]]"
"[[0.02889420412624011, 0.9453177485512322], [0.09287057005341548, 0.8644224586495768]]"
"[[0.7191027708646041, 0.7876674953002911], [0.5922230989764056, 0.24644955786760425]]"
"[[0.4585368012492398, 0.3029792760497213], [0.5018242589189272, 0.29741555377822315]]"
"[[0.7583285360040917, 0.7442362691367261], [0.12175865420925436, 0.6508208982607393]]"
"[[0.03868319513884633, 0.054058932510382296], [0.40961495182957086, 0.2310680364240919]]"
"[[0.2611568928025525, 0.14144145617498216], [0.46758297259975534, 0.32359277800082553]]"
"[[0.8937060425348303, 0.8459719706375799], [0.6321424013886038, 0.41465290421517464]]"
"[[0.7617185760633457, 0.6710366886628325], [0.019063704439450824, 0.9456290812205588]]"
"[[0.9266578338710956, 0.7127051658335666], [0.20339291339492138, 0.8097277597860003]]"
"[[0.01684883077092436, 0.6040679511826319], [0.6702223125718739, 0.31576348689787914]]"
"[[0.18921529578917307, 0.8535918343424199], [0.5374097797738533, 0.6653042138190025]]"
"[[0.3752039933581842, 0.24754096743101328], [0.7032421776312106, 0.3147345905032043]]"
"[[0.5927927598844529, 0.8224767473584085], [0.38306227010607474, 0.26252556592594867]]"
"[[0.9029060200056408, 0.4400195510021542], [0.14961168819492454, 0.0463653338106077]]"
"[[0.6990093656208556, 0.46098991995613925], [0.4733959729896131, 0.9312122873298567]]"
"[[0.39968213363546545, 0.8208575700522776], [0.22731121661157028, 0.7475583752792111]]"
"[[0.013592289568605809, 0.08567254016309611], [0.1747226036311702, 0.6659959968146467]]"
"[[0.8649571106381752, 0.801948278843589], [0.7367762567216991, 0.10929219815449043]]"
"[[0.3854084918673768, 0.4109711349509011], [0.2478657390609107, 0.5092361912671023]]"
"[[0.778308810402281, 0.6388154348292193], [0.6022135835988275, 0.29433269214981495]]"
"[[0.9809502487503938, 0.468687108782304], [0.18024807523566744, 0.7199945975048329]]"
"[[0.5818012527666564, 0.7518859797574006], [0.9186591687276264, 0.33684718536758196]]"
"[[0.753947491067389, 0.5905067795201584], [0.10801391235751967, 0.7132158732039222]]"
"[[0.8778437875758387, 0.5657714754141286], [0.7806998697307911, 0.552929133123187]]"
"[[0.9300390367625206, 0.20080388142493188], [0.39832674277292046, 0.6950286756574083]]"
"[[0.0390015114860458, 0.33554808490290555], [0.7240686839053132, 0.5262155805509947]]"
"[[0.6205852090097503, 0.07239729738285006], [0.7032380824630347, 0.5674450141459126]]"
"[[0.8682238561076076, 0.42236372138993783], [0.15696258817603626, 0.23892746300616363]]"
"[[0.8730616597047819, 0.05151402368552982], [0.2766457461995192, 0.031836462358828976]]"
"[[0.8519312366818751, 0.45050145143609466], [0.23490841750012037, 0.9778246956702528]]"
"[[0.4546427577944121, 0.6233069032327082], [0.24779044225583546, 0.008905126263887952]]"
"[[0.07378763131092947, 0.4903001398574446], [0.877532749258324, 0.9500747784671375]]"
"[[0.7129497051705774, 0.04146224423835143], [0.5196240689481848, 0.29740643838462943]]"
"[[0.6831041876308267, 0.08980162774274547], [0.405252003717392, 0.02517040128230963]]"
"[[0.5510728454865575, 0.2203158009892885], [0.7466591267789263, 0.6833742097955718]]"
"[[0.6203381296396963, 0.20936107780707203], [0.5293399719780858, 0.7043944285062447]]"
"[[0.39486586280713376, 0.2518435820155357], [0.9443179456202944, 0.28164000055304605]]"
"[[0.6259956711548722, 0.7724004410414418], [0.4091386927766386, 0.9552401308643492]]"
"[[0.5902908446480051, 0.20526722428471966], [0.9443174497109371, 0.45523725103813284]]"
"[[0.7502257598470463, 0.47274557499335335], [0.1709286625445785, 0.5787235737045123]]"
"[[0.4123841940542794, 0.15103262653029548], [0.7774575211437877, 0.975795926918368]]"
"[[0.002770325452679856, 0.3033402085876171], [0.4431888133475561, 0.49190908346480167]]"
"[[0.636370906006735, 0.505884700351388], [0.313777167734134, 0.46139605142171125]]"
"[[0.5090283679451685, 0.7117016705771152], [0.2014810661500912, 0.9613421535984112]]"
"[[0.4598420818368575, 0.4076989664558677], [0.16588959276299486, 0.03603677887242318]]"
"[[0.3500979232917457, 0.01649890130003351], [0.2517133804609252, 0.7447560290314155]]"
"[[0.7782107985521594, 0.08215840026281507], [0.12923584577749225, 0.8200390448134606]]"
"[[0.29697861447374163, 0.9937389094278708], [0.6574338066648703, 0.9262340295299596]]"
"[[0.2642987914503728, 0.13107061406386966], [0.10133095502886225, 0.23098554708095165]]"
"[[0.5339514816558455, 0.9900466447889639], [0.8412743954520174, 0.0449026805846825]]"
"[[0.7312757116352772, 0.35670063149487174], [0.686287821664755, 0.6532581506908973]]"
"[[0.19319818266543176, 0.6208787946686044], [0.6263375896073161, 0.11269316022213016]]"
"[[0.0491702291031727, 0.913051583418831], [0.7677783049530058, 0.5440700389569024]]"
"[[0.7896543955648938, 0.7496199548485026], [0.24273343251752766, 0.171536203927532]]"
"[[0.5872830083864877, 0.055032067724336775], [0.7261432852817467, 0.8948566003379904]]"
"[[0.0692716078927732, 0.8384174983586905], [0.9043536611915085, 0.8248963862253853]]"
"[[0.5388114623046455, 0.6946527687143588], [0.15140044816034626, 0.06493118601746628]]"
"[[0.8619874783103022, 0.8393283063986454], [0.7800653260491603, 0.8625875133066022]]"
"[[0.2158173850041033, 0.9551315665251575], [0.6853473828779042, 0.12397207216231054]]"
"[[0.11650886257362814, 0.11016999570317487], [0.5379771559752696, 0.09553542840668927]]"
"[[0.13857069885152218, 0.42080001586866933], [0.7394816841643432, 0.48774111314322144]]"
"[[0.005466198978033798, 0.9382171784261848], [0.4421447131273353, 0.40625057293083877]]"
"[[0.8644484124218274, 0.40826661528020236], [0.3089180178733473, 0.7121243491522179]]"
"[[0.5630808559912007, 0.7874914437482777], [0.6868954840884576, 0.21347596160414628]]"
"[[0.016980853743425284, 0.6312575674520444], [0.9312004926304057, 0.29251024107724977]]"
"[[0.30088885949536903, 0.40081388634835136], [0.017275183411199824, 0.4379399440979723]]"
"[[0.7047147521961125, 0.6284299391994029], [0.15082951280756185, 0.0740736320368518]]"
"[[0.08391276780911117, 0.2583811130157798], [0.112656849786544, 0.039371809138337266]]"
"[[0.0013311221991629818, 0.18549747170274822], [0.26864559474791283, 0.5328401865855826]]"
"[[0.682855547811451, 0.5315996945980929], [0.04305211104721174, 0.35073852156511687]]"
"[[0.9367995043919911, 0.877661067946357], [0.3159926320391607, 0.26165695416032286]]"
"[[0.06204998127469674, 0.005608571900625248], [0.45444613030323233, 0.5729900501175645]]"
"[[0.5965501974969225, 0.32156865020708636], [0.511157330496351, 0.5646969608059494]]"
"[[0.5619131381498693, 0.9997048142132257], [0.4458186135835467, 0.7613263863503006]]"
"[[0.7690256922979032, 0.7136313434270614], [0.020710252798285644, 0.30941614299307507]]"
"[[0.4162972963911489, 0.41232855273859736], [0.9603461677967365, 0.8341415232595693]]"
"[[0.5216616823147912, 0.03576037005582677], [0.29802721259062204, 0.6285986182080485]]"
"[[0.4352769973902123, 0.6584869998375801], [0.29261346953504175, 0.4640006177916476]]"
"[[0.11430641271868924, 0.45674381387763774], [0.3195288116345888, 0.3384626159274672]]"
"[[0.4064678732503182, 0.6935667242102173], [0.30682315287761386, 0.5410727974654469]]"
"[[0.0064398587756966386, 0.5111839187566058], [0.8323113558080064, 0.6308908473405852]]"
"[[0.16678065493164862, 0.25452810266698955], [0.2709293180658291, 0.4803699974160478]]"
"[[0.8721126910303588, 0.47065011701401094], [0.14547567374870485, 0.25220192317822787]]"
"[[0.5486525608021756, 0.26573176665484843], [0.06752789278101823, 0.7564335735459585]]"
"[[0.80317372103551, 0.9630734399735399], [0.511229712264233, 0.8475387112528688]]"
"[[0.7369431529967361, 0.9918783718578214], [0.31447768700533796, 0.5089911660919019]]"
"[[0.5834892254873901, 0.111376740576284], [0.07514478017042003, 0.9003608309147523]]"
"[[0.3770807872296714, 0.572682175767866], [0.39520847030450956, 0.43788460352236525]]"
"[[0.1365058988043989, 0.13276224335654319], [0.06437483069179262, 0.5955844545783503]]"
"[[0.1657807943692754, 0.8557475226750869], [0.37161977584682615, 0.65331466461776]]"
"[[0.9984547584496215, 0.16218217732098028], [0.7177488875036735, 0.3184367793179279]]"
"[[0.6854641356652647, 0.9212487548997477], [0.3153631100646149, 0.3781240510391175]]"
"[[0.5337799324514394, 0.8990584377059048], [0.14441935478091394, 0.7152155053489929]]"
"[[0.33174010239654717, 0.7622309537521413], [0.21776413031979103, 0.5008981975010163]]"
"[[0.761821325016743, 0.3615613346538724], [0.4337256372003204, 0.29701150491090156]]"
"[[0.6719616840648002, 0.04351456813057253], [0.0901478461866203, 0.4004799183344089]]"
"[[0.5159770463838803, 0.7096689149050048], [0.012212103298798627, 0.6247720048831582]]"
"[[0.9548726715644935, 0.7991623031711438], [0.5231340556734831, 0.1841120340195097]]"
"[[0.8355546309991991, 0.2242474488704328], [0.9391014203285553, 0.8250207280913556]]"
"[[0.6893062752400925, 0.3998275607320315], [0.4564956773466825, 0.6414278010877907]]"
"[[0.7051568668652897, 0.29085380434921315], [0.22437316359975557, 0.26523629246241]]"
"[[0.15794742592368194, 0.8129928811749529], [0.5532225902229446, 0.47816823256693586]]"
"[[0.293797781291262, 0.9206828437511991], [0.3778300050929395, 0.5006786603711916]]"
"[[0.6422330761034236, 0.6041335908005373], [0.6580512905775285, 0.3795347798286729]]"
"[[0.1986836633807767, 0.1963114107593601], [0.04788966395401251, 0.8138423485206987]]"
"[[0.07742900857976065, 0.8721876323762192], [0.9920276684626144, 0.24648202983175194]]"
"[[0.609936336949807, 0.08630381422721722], [0.4080996715342389, 0.03977363288864133]]"
"[[0.5346115947071032, 0.4046207545101138], [0.4088399506127619, 0.24471156579344877]]"
"[[0.9768510974928736, 0.8068579901544696], [0.48693674541544807, 0.07321175722311446]]"
"[[0.8177199982848198, 0.945936013234243], [0.5756530605853303, 0.6221460816681567]]"
"[[0.7937977565536152, 0.008187289481851101], [0.2789551534388599, 0.23894388856425808]]"
"[[0.19830450762801755, 0.2878571770973293], [0.6918498535999327, 0.7255954291066865]]"
"[[0.7673584244258, 0.9087282142189054], [0.721436274166009, 0.6420103004833905]]"
"[[0.4509895565360531, 0.533333623773621], [0.7222026361560172, 0.5330530820885604]]"
"[[0.40939217533303907, 0.616046340965554], [0.6454276004138251, 0.795908723794941]]"
"[[0.8866435398874705, 0.6621345839623894], [0.3538159689038166, 0.06778142656719988]]"
"[[0.5363276600176896, 0.40935533346771], [0.7205222627090399, 0.6154811708325019]]"
"[[0.6799223901956525, 0.6673102858503622], [0.48489673064083605, 0.08549081192444619]]"
"[[0.6119656701035614, 0.86760259857041], [0.3374930354800014, 0.16977526993608483]]"
"[[0.827001300195166, 0.29648966208195404], [0.3464040002285572, 0.3613796404062185]]"
"[[0.19874831621136124, 0.8744270610317967], [0.4607576842176606, 0.5522042957960888]]"
"[[0.1675438674307086, 0.5703026254197561], [0.6795282596742106, 0.5326923126656968]]"
"[[0.4019009652556792, 0.06020229374687014], [0.20649343368355022, 0.41903285879705376]]"
"[[0.7271482903433535, 0.21280476980789775], [0.23340819319817063, 0.8123181948535478]]"
"[[0.20721136254304262, 0.6172161258030342], [0.21745306585958568, 0.4624310368022061]]"
"[[0.0010351467303247874, 0.5530428803203096], [0.482459661745968, 0.015124751472377573]]"
"[[0.13104798915695925, 0.16531052045215278], [0.37810612949766687, 0.8006825050666732]]"
"[[0.45569277812070963, 0.742370377603699], [0.9410351765776593, 0.44118187344855675]]"
"[[0.48106971193130865, 0.8178180470741014], [0.2403485259625905, 0.8600069221616575]]"
"[[0.09125646982652902, 0.1294439822444733], [0.6815725498397531, 0.25823100113471065]]"
"[[0.7223739397513261, 0.9128920040644146], [0.06041621631676042, 0.48216277901246607]]"
"[[0.1254952792761317, 0.14142339282848304], [0.9828817663363962, 0.8353188821015372]]"
"[[0.3438378251822658, 0.4863529528645656], [0.6236119418109177, 0.04319125011025582]]"
"[[0.22315156894322996, 0.749080039189294], [0.752412277189753, 0.8609611886754794]]"
"[[0.49210471912786713, 0.7573726037366442], [0.5770783730443615, 0.5577071541755585]]"
"[[0.49294402611624744, 0.8433270045109251], [0.802297308395934, 0.04316088723873668]]"
"[[0.1310859842774229, 0.10305332541333312], [0.038833118693241464, 0.9534969238659841]]"
"[[0.4613988862858782, 0.6782729728006845], [0.5533067937398555, 0.7649847581754716]]"
"[[0.17805747445438802, 0.1251610176844793], [0.9297066141377044, 0.3113775243689383]]"
"[[0.1971591227606848, 0.8889045599014879], [0.6423967391479477, 0.1572201962045635]]"
"[[0.7020501725288688, 0.8784747200124092], [0.8413929655515897, 0.26103694620943263]]"
"[[0.994852907970341, 0.0590414509510051], [0.25166071941019863, 0.7719161179687474]]"
"[[0.05210158252510344, 0.1694705875990593], [0.03171609863810365, 0.5553147269436041]]"
"[[0.45184108915570187, 0.9508159007773683], [0.2953798501963054, 0.6632452773152866]]"
"[[0.2689827247423474, 0.42783959346095946], [0.40348696776516, 0.07958236670596097]]"
"[[0.07152444166773975, 0.6914032408877507], [0.45349174907249734, 0.3001767736687252]]"
"[[0.02878015783803367, 0.7236343414955615], [0.6785571840980626, 0.948371034365458]]"
"[[0.6279054609613938, 0.7706266602812297], [0.46875223819631096, 0.14474376095436514]]"
"[[0.13597854910380125, 0.2938104198146312], [0.7607626430735717, 0.9270478998499286]]"
"[[0.049072773656964164, 0.3240977824255843], [0.6981365112995608, 0.6544241187847565]]"
"[[0.8260431203871615, 0.02383981850524819], [0.7259851976379543, 0.29093885913569284]]"
"[[0.016872377777196634, 0.09666552569565068], [0.050106993445401815, 0.6420403323228016]]"
"[[0.18916614142411536, 0.5528885449716787], [0.1659142632709243, 0.3069541510747765]]"
"[[0.862894128935132, 0.21982619613035415], [0.8236548436896546, 0.7580275596066022]]"
"[[0.25667187312201534, 0.7684436035837268], [0.3517619273255873, 0.5926032713259555]]"
"[[0.4680250195221841, 0.016054434316783106], [0.3950471523889836, 0.828965968583954]]"
"[[0.03511944249428467, 0.032935002915411404], [0.1297540283976274, 0.06777326610039458]]"
"[[0.253441744905365, 0.5613327962866057], [0.029119240787799816, 0.31986363428864084]]"
"[[0.966832145799489, 0.44261168461987255], [0.8337449747460091, 0.49266786036937027]]"
"[[0.2689279978710929, 0.497666158081259], [0.7050651740719436, 0.27209124528210427]]"
"[[0.9874359940771661, 0.33537434118246634], [0.5262375451285862, 0.5751323594721024]]"
"[[0.6434165504229109, 0.22297433513274967], [0.8712198324269629, 0.7202096130711603]]"
"[[0.29558417482556354, 0.5469376927317132], [0.9636495441532374, 0.24427523110330063]]"
"[[0.262318299934148, 0.47439828633760217], [0.7808765748425425, 0.46364857949126426]]"
"[[0.5187223822571257, 0.0398335047824796], [0.14108175578077342, 0.39118583451025324]]"
"[[0.45698286683455647, 0.29331625849261633], [0.9263039011235393, 0.16453012640768494]]"
"[[0.10643543217584372, 0.4355732934364581], [0.3759816222438743, 0.171991972395502]]"
"[[0.30760831555493673, 0.5485232817169222], [0.6049923605184001, 0.4630588369092721]]"
"[[0.4601085982682511, 0.3474611045610341], [0.051376558164843766, 0.23174770278240853]]"
"[[0.5453133454106471, 0.7010252533320639], [0.3147403357409039, 0.24002107796952332]]"
"[[0.48902777354523996, 0.7307407225581984], [0.6893291197509, 0.47006257512295613]]"
"[[0.34765232982142746, 0.29050904367439], [0.2793421986598773, 0.2751825613940426]]"
"[[0.35022215617623476, 0.4326632464628738], [0.8923205829119215, 0.9278289347539902]]"
"[[0.3435520451560151, 0.16712249049072547], [0.9374618798445481, 0.6571602666609904]]"
"[[0.05492684393883962, 0.19049372207445392], [0.9400909285463684, 0.11100984698570426]]"
"[[0.885065736521034, 0.7652316109459102], [0.4375858482626662, 0.40955441499363276]]"
"[[0.7840724211492063, 0.2864772897957546], [0.2574545511119417, 0.7235052207814329]]"
"[[0.519242580340847, 0.4468644611888388], [0.5641433301827873, 0.07060290991554785]]"
"[[0.07841769795246267, 0.08318476349559123], [0.1346732991323879, 0.49482210694867623]]"
"[[0.4332569083018749, 0.09225273243876286], [0.17534376574881938, 0.38887173313040035]]"
"[[0.43807560913260457, 0.14125898047757235], [0.8772355922141305, 0.12489810758779374]]"
"[[0.8284606527308845, 0.5563089847182009], [0.6000680389084909, 0.18965494813478279]]"
"[[0.6800651654701131, 0.7144410439002248], [0.4284470700602694, 0.13624064350874776]]"
"[[0.31486611738370973, 0.3076426985946976], [0.9563571962485244, 0.9804093401535856]]"
"[[0.8014515014936018, 0.05447826415399304], [0.864787407110369, 0.8452660305777875]]"
"[[0.5584722241143235, 0.6530643684404291], [0.5680022269871545, 0.7047607674916966]]"
"[[0.993523853750381, 0.2813871478169675], [0.13425937873324778, 0.09212003681343872]]"
"[[0.6115164341159608, 0.5917087170242875], [0.9334320263305392, 0.9966723576243168]]"
"[[0.9519954571250131, 0.10336387833639338], [0.015402973509443751, 0.2879174625516948]]"
"[[0.29248772735836537, 0.8864385128597855], [0.7394909611401934, 0.2887901570307152]]"
"[[0.8146067490579403, 0.11511212476652188], [0.7846046157358978, 0.44894067462713483]]"
"[[0.39244416839757745, 0.11840006245407064], [0.4518247486828616, 0.15608904214635333]]"
"[[0.27892724420288106, 0.6605786006839388], [0.24715030031064578, 0.7011214576639809]]"
"[[0.2221708100762343, 0.39380870088043085], [0.4743774838232686, 0.02370002640976021]]"
"[[0.4659756675958494, 0.2943053030437456], [0.38626854213314965, 0.3322194036088284]]"
"[[0.47235482945121277, 0.04333943704063059], [0.891804605303346, 0.32778559376576644]]"
"[[0.06784175952282989, 0.3516347737187894], [0.3166791492395571, 0.43359514484765027]]"
"[[0.21922591337046704, 0.3121456789976502], [0.054683042011618554, 0.1392954277500711]]"
"[[0.47010794555740654, 0.02063185672287049], [0.538361260291913, 0.8345042552542014]]"
"[[0.5699667744543687, 0.3342414520709367], [0.8150058412401319, 0.19418877288110215]]"
"[[0.04251032258122667, 0.2907098384844161], [0.2934828492456143, 0.6552192625521555]]"
"[[0.9718759390659785, 0.13252133114203435], [0.5039661196983181, 0.8776423629280314]]"
"[[0.7094345722553982, 0.3267058379257176], [0.8761993228727317, 0.06203472564949486]]"
"[[0.5245697241485942, 0.051834021644164396], [0.3081951577976416, 0.43070692979577774]]"
"[[0.3427594797895406, 0.6282524937621378], [0.46871268396588583, 0.9758995923527837]]"
"[[0.7732238358127892, 0.4542315851695298], [0.8542780112326536, 0.0804136236790508]]"
"[[0.9436153328005693, 0.9223515940253233], [0.29650185217737945, 0.17413247028677226]]"
"[[0.4534705623973809, 0.3945266498749095], [0.20189260572739387, 0.7389991227391166]]"
"[[0.3624326099542675, 0.6359462850608462], [0.6656204179221658, 0.7473176735586557]]"
"[[0.8588105485253975, 0.2412479296627571], [0.5236894946803977, 0.9672575701964038]]"
"[[0.7621583942109812, 0.025476082612246875], [0.9121976565747673, 0.17989429540460355]]"
"[[0.35130568142397256, 0.1732885005796444], [0.8457882052449045, 0.00905021408280604]]"
"[[0.004063155572588628, 0.5361389734302464], [0.9185488702017268, 0.1462107757664376]]"
"[[0.9775586544477233, 0.3570219087000186], [0.5324215085432754, 0.29007573702136635]]"
"[[0.295053356935597, 0.6092309526775049], [0.5476920247948299, 0.6706959513051466]]"
"[[0.47551158475324795, 0.3458605275260729], [0.23028433403134574, 0.526394543836916]]"
"[[0.22355544546894823, 0.5433665270100219], [0.26901992502608607, 0.20068224324263373]]"
"[[0.15808132549071052, 0.6733029615475937], [0.07915454104055497, 0.8437307019142742]]"
"[[0.5972739873287783, 0.9268577259500459], [0.20978426222998658, 0.7727068104437378]]"
"[[0.09013971519933173, 0.11562738377411896], [0.11864162685523572, 0.26191257129758916]]"
"[[0.3157574939693204, 0.07018939949179948], [0.671458118129497, 0.6595915762489198]]"
"[[0.5993239622387698, 0.44673001237669885], [0.49331985737583206, 0.9739369936961432]]"
"[[0.7228745869212273, 0.04002875611821177], [0.45043910410824817, 0.7972205237517151]]"
"[[0.6879319105201112, 0.7135650494727703], [0.5420627309025461, 0.7116521939240297]]"
"[[0.43111047200344255, 0.47415656268258377], [0.5580926705138399, 0.3969051362492224]]"
"[[0.25688324747054425, 0.18229375399475267], [0.7190370614358664, 0.5693052441485409]]"
"[[0.9581708588642343, 0.7548643213044945], [0.9828574778949974, 0.03706930560025257]]"
"[[0.34987657954580587, 0.7066680469888141], [0.38928237754777195, 0.24545828434820938]]"
"[[0.5467588124365188, 0.5142403131210617], [0.3202510032577245, 0.9665817451986284]]"
"[[0.49152748193239715, 0.6237045741944651], [0.47523605596435015, 0.65609498787544]]"
"[[0.07338541803147425, 0.7850768928911167], [0.004141893469740365, 0.179671467093249]]"
"[[0.9389042205815935, 0.21330871972282772], [0.9791500992638335, 0.26950426234238956]]"
"[[0.8562134608911216, 0.9059787405489212], [0.8742529718010261, 0.15566732464115773]]"
"[[0.07405465839032599, 0.2643949062502313], [0.1001263601793917, 0.18400889840986212]]"
"[[0.2537099893550482, 0.31363622483142606], [0.18658093047010282, 0.8789641288552322]]"
"[[0.5407694796930463, 0.160217858559765], [0.6017057449855048, 0.949116757917086]]"
"[[0.8772837055962507, 0.8919860802939941], [0.38174843539958725, 0.807129416455241]]"
"[[0.9655091131277505, 0.7782922042914469], [0.5388125045000643, 0.7930925032600614]]"
"[[0.3630907602273997, 0.3974001955107871], [0.962921494354536, 0.3724128584057337]]"
"[[0.20220711833372118, 0.18080634076089896], [0.35094871472566724, 0.26755004335467925]]"
"[[0.004056587281297319, 0.26414589132686594], [0.03359109554736783, 0.48679091680964093]]"
"[[0.2146134309640736, 0.8276114510967877], [0.18125798128297754, 0.9070011264444064]]"
"[[0.27884087492194654, 0.31751689682250483], [0.5163762848681899, 0.3120872759955742]]"
"[[0.3581501189450039, 0.07534795875184608], [0.8749428818800056, 0.057452438493863944]]"
"[[0.736305652994691, 0.0413229881429501], [0.09670269874077764, 0.7894864934028099]]"
"[[0.09148474418396113, 0.028719310158545452], [0.8590646412100897, 0.8819145712497495]]"
"[[0.6488387666933888, 0.6271023077518476], [0.4816345813737699, 0.0019083389451155508]]"
"[[0.5827777514091139, 0.5626667997787627], [0.3083301359929296, 0.8221964370634784]]"
"[[0.3418049310474085, 0.6728676981332308], [0.8685777460223576, 0.8691066812311494]]"
"[[0.3089738655695964, 0.7712212807727487], [0.7049498144865695, 0.1110613723177617]]"
"[[0.9834373148477108, 0.3867071487592375], [0.6642709215859695, 0.6361798704863031]]"
"[[0.993573933131893, 0.05544759753492856], [0.18072832988167664, 0.7949795031962099]]"
"[[0.5033951327945996, 0.3510427244353197], [0.7666431830525974, 0.3415253593142028]]"
"[[0.8264267075149495, 0.03858901572631046], [0.9029901691861212, 0.8660110495597207]]"
